course_title,level,num_subscribers,platform,price,num_reviews,subject,course_rating,course_organization,category,engagement_score,rating,num_subscribers_scaled,price_scaled,num_reviews_scaled
Professional Trading - Consistent Profits with Low Risk!,All Levels,627,Udemy,20.0,5.0,Business Finance,,,Business Finance,0.10419184905639546,1.005337383980904,0.00025079999999999997,0.1,0.0001821825469120058
Trading for winning,All Levels,168,Udemy,200.0,7.0,Business Finance,,,Business Finance,0.04029189944077025,1.002064013073796,6.72e-05,1.0,0.00025505556567680815
Succeed in Stocks Even if you Don't Know Where to Start,Beginner Level,2554,Udemy,0.0,20.0,Business Finance,,,Business Finance,0.4236095034458643,1.021700033143926,0.0010216,0.0,0.0007287301876480232
Options Basics & Trading With Small Capital! - Level 1,Beginner Level,120,Udemy,30.0,17.0,Business Finance,,,Business Finance,0.05501421492730759,1.0028181857998901,4.8e-05,0.15,0.0006194206595008198
Forex trading Basic to advance Professional Level course,All Levels,750,Udemy,20.0,13.0,Business Finance,,,Business Finance,0.1399765733011379,1.0071705102347783,0.0003,0.1,0.00047367462197121514
Day Trading in Stocks: Strategies for Beginner Investors,All Levels,217,Udemy,50.0,19.0,Business Finance,,,Business Finance,0.07381451780031294,1.0037812595556521,8.68e-05,0.25,0.0006922936782656221
Learn to Trade Forex Big U-Turn Trade,Beginner Level,106,Udemy,50.0,13.0,Business Finance,,,Business Finance,0.04418707221718449,1.0022635491504466,4.24e-05,0.25,0.00047367462197121514
"Technical Analysis Primer for trading Stocks, Bonds & Forex",Beginner Level,397,Udemy,50.0,4.0,Business Finance,,,Business Finance,0.06779512239203948,1.003472906983759,0.00015879999999999998,0.25,0.00014574603752960465
DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,All Levels,44,Udemy,20.0,3.0,Business Finance,,,Business Finance,0.013103195986493621,1.0006712308975254,1.76e-05,0.1,0.0001093095281472035
Stock Trading with this Strategy,All Levels,30,Udemy,50.0,3.0,Business Finance,,,Business Finance,0.011020815528146809,1.0005645578304747,1.2e-05,0.25,0.0001093095281472035
The Psychology of Trading,All Levels,95,Udemy,20.0,3.0,Business Finance,,,Business Finance,0.02068901051332844,1.0010598256417815,3.7999999999999995e-05,0.1,0.0001093095281472035
Professional Forex Strategy+2 weeks for FREE trading alerts,All Levels,55,Udemy,95.0,9.0,Business Finance,,,Business Finance,0.0278564954385734,1.0014269908237976,2.2e-05,0.47500000000000003,0.00032792858444161046
Stock Trading Essentials for Day Traders,All Levels,94,Udemy,100.0,15.0,Business Finance,,,Business Finance,0.046774555807346796,1.002396096884171,3.76e-05,0.5,0.0005465476407360174
Basics of Finance and Budgeting,Beginner Level,578,Udemy,20.0,7.0,Business Finance,,,Business Finance,0.10127589857806976,1.0051880100374233,0.00023119999999999998,0.1,0.00025505556567680815
Portfolio Management CFA L1 2016,All Levels,393,Udemy,20.0,5.0,Business Finance,,,Business Finance,0.0693863471097416,1.0035544198601998,0.0001572,0.1,0.0001821825469120058
"Trade Stocks, Forex & Financial Markets like a Professional",All Levels,116,Udemy,20.0,6.0,Business Finance,,,Business Finance,0.03037115288968087,1.0015558079291522,4.6399999999999996e-05,0.1,0.000218619056294407
The Tax Advantaged Investor: A Guide to Legal Tax Reduction!,All Levels,1888,Udemy,0.0,42.0,Business Finance,,,Business Finance,0.37264388259784975,1.0190892426573903,0.0007551999999999999,0.0,0.0015303333940608489
The Smart Option Trader,All Levels,412,Udemy,45.0,19.0,Business Finance,,,Business Finance,0.10281910275585784,1.0052670629895724,0.0001648,0.225,0.0006922936782656221
Beginners Chart Patterns Trading for Penny Stocks,Beginner Level,40,Udemy,200.0,7.0,Business Finance,,,Business Finance,0.021252992393027956,1.001088716460761,1.6e-05,1.0,0.00025505556567680815
Financial Statements: Learn Accounting. Unlock the Numbers.,Beginner Level,222,Udemy,40.0,12.0,Business Finance,,,Business Finance,0.05925489116625688,1.003035420810411,8.879999999999999e-05,0.2,0.000437238112588814
CFA® Level 1 2014 – Alternative Investments,All Levels,831,Udemy,30.0,1.0,Business Finance,,,Business Finance,0.1257903449119585,1.0064437993755355,0.0003324,0.15,3.643650938240116e-05
Interest Rate Swaps,All Levels,485,Udemy,50.0,24.0,Business Finance,,,Business Finance,0.12460818224624372,1.0063832413171852,0.000194,0.25,0.000874476225177628
Financial Modelling for entrepreneurs,All Levels,232,Udemy,20.0,7.0,Business Finance,,,Business Finance,0.049811352964641384,1.0025516613803134,9.279999999999999e-05,0.1,0.00025505556567680815
Economics - CFA Level 1 - 2014,Beginner Level,135,Udemy,20.0,20.0,Business Finance,,,Business Finance,0.0638039085357971,1.0032684510585248,5.4e-05,0.1,0.0007287301876480232
Bookkeeping Made Simple,All Levels,61,Udemy,40.0,16.0,Business Finance,,,Business Finance,0.0440522781470448,1.002256644121721,2.44e-05,0.2,0.0005829841501184186
What is Bitcoin,All Levels,61,Udemy,20.0,3.0,Business Finance,,,Business Finance,0.015631800828771893,1.0008007624789441,2.44e-05,0.1,0.0001093095281472035
Accounting for CA CPT Exams Part I,All Levels,874,Udemy,50.0,2.0,Business Finance,,,Business Finance,0.13437241831125346,1.0068834289770752,0.0003496,0.25,7.287301876480233e-05
Raising Capital for Your Business,All Levels,22,Udemy,50.0,5.0,Business Finance,,,Business Finance,0.014203264963551055,1.0007275835833565,8.8e-06,0.25,0.0001821825469120058
"Silver, Gold, and Inflation",Beginner Level,5597,Udemy,0.0,76.0,Business Finance,,,Business Finance,0.9986564417385432,1.0511576763713735,0.0022388,0.0,0.0027691747130624885
Accounting Concepts For Technocrats,Beginner Level,261,Udemy,20.0,2.0,Business Finance,,,Business Finance,0.043193902527925154,1.0022126725412128,0.00010439999999999999,0.1,7.287301876480233e-05
Beginner Financial Analysis: Invest Like Warren Buffett,Beginner Level,83,Udemy,50.0,4.0,Business Finance,,,Business Finance,0.02109030354054667,1.0010803824799077,3.32e-05,0.25,0.00014574603752960465
Advance Technical Analysis,Expert Level,152,Udemy,50.0,6.0,Business Finance,,,Business Finance,0.035725845496858394,1.0018301101015683,6.08e-05,0.25,0.000218619056294407
The Everyday Investor: Building Wealth with Venture Capital,Intermediate Level,176,Udemy,20.0,2.0,Business Finance,,,Business Finance,0.03055087831653379,1.0015650146341195,7.04e-05,0.1,7.287301876480233e-05
QuickBooks Online : Inventory Management For Non-Finance,All Levels,8,Udemy,35.0,4.0,Business Finance,,,Business Finance,0.009934693942260172,1.0005089196207075,3.2e-06,0.17500000000000002,0.00014574603752960465
Law Matters,Beginner Level,327,Udemy,20.0,1.0,Business Finance,,,Business Finance,0.050824648411473196,1.0026035689617108,0.00013079999999999998,0.1,3.643650938240116e-05
Learn to Trade for Profit: Finding Winning Stocks - Chinese,All Levels,264,Udemy,95.0,0.0,Business Finance,,,Business Finance,0.03926774578596848,1.0020115492643844,0.00010559999999999999,0.47500000000000003,0.0
Financial Accounting Part 2 - Passing The Class,Beginner Level,15,Udemy,20.0,4.0,Business Finance,,,Business Finance,0.010975884171433579,1.0005622561542329,6e-06,0.1,0.00014574603752960465
Simple Options Trading System,Intermediate Level,104,Udemy,35.0,2.0,Business Finance,,,Business Finance,0.019841493102178753,1.0010164102892873,4.1599999999999995e-05,0.17500000000000002,7.287301876480233e-05
Investments and Financial Markets,Beginner Level,71,Udemy,40.0,3.0,Business Finance,,,Business Finance,0.01711921544187676,1.0008769575268375,2.84e-05,0.2,0.0001093095281472035
Legal Accounting,All Levels,26,Udemy,110.0,6.0,Business Finance,,,Business Finance,0.01698442137173707,1.000870052498112,1.0399999999999999e-05,0.55,0.000218619056294407
"Term Loan Appraisal for bankers, credit analysts",Beginner Level,11,Udemy,20.0,2.0,Business Finance,,,Business Finance,0.006008537200303493,1.0003077963438791,4.4e-06,0.1,7.287301876480233e-05
Small Biz Doers' Guide to Small Biz Accounting + Bookkeeping,Beginner Level,1294,Udemy,20.0,7.0,Business Finance,,,Business Finance,0.20777478487637824,1.010643575466587,0.0005176,0.1,0.00025505556567680815
Trade Show Samurai,All Levels,32,Udemy,95.0,7.0,Business Finance,,,Business Finance,0.020063060702544062,1.0010277604224465,1.28e-05,0.47500000000000003,0.00025505556567680815
Forex Harmonic Trading- With Multiple Forex Chart Examples,All Levels,313,Udemy,135.0,16.0,Business Finance,,,Business Finance,0.08153512639728744,1.0041767593286335,0.0001252,0.675,0.0005829841501184186
The Cost of Capital: The Key To Attract Venture Capitalists,All Levels,635,Udemy,50.0,4.0,Business Finance,,,Business Finance,0.1031955901839353,1.0052863491236206,0.000254,0.25,0.00014574603752960465
Accounting for School Students,All Levels,1311,Udemy,30.0,2.0,Business Finance,,,Business Finance,0.19937243690393613,1.0102131525700146,0.0005244,0.15,7.287301876480233e-05
Learn To Trade The Forex Naked Price Action Acapulco Trade,Intermediate Level,288,Udemy,70.0,9.0,Business Finance,,,Business Finance,0.0625132559239168,1.0032023354397126,0.0001152,0.35000000000000003,0.00032792858444161046
Certificate in MYOB AccountRight Premier 2017 Course,All Levels,97,Udemy,200.0,18.0,Business Finance,,,Business Finance,0.05377935188011047,1.0027549280853336,3.88e-05,1.0,0.0006558571688832209
Master The Psychology of Forex & Binary Options Trading,Intermediate Level,53,Udemy,20.0,16.0,Business Finance,,,Business Finance,0.04286234645656091,1.0021956880834064,2.12e-05,0.1,0.0005829841501184186
Learn to Pick the Right Stock Broker Account,Beginner Level,1102,Udemy,40.0,3.0,Business Finance,,,Business Finance,0.1704716620529885,1.008732666964642,0.0004408,0.2,0.0001093095281472035
Profit During Crashing Markets: A Step-by-Step Guide,All Levels,57,Udemy,195.0,11.0,Business Finance,,,Business Finance,0.03252635948708251,1.0016662116245727,2.28e-05,0.975,0.00040080160320641277
Introduction to Futures & Options,All Levels,694,Udemy,50.0,35.0,Business Finance,,,Business Finance,0.17974324385252016,1.0092076176697367,0.00027759999999999997,0.25,0.0012752778283840406
Learn To Invest In 7 Steps,Beginner Level,137,Udemy,50.0,14.0,Business Finance,,,Business Finance,0.05098424808075365,1.0026117446945142,5.48e-05,0.25,0.0005101111313536163
Sell like a Pro: Insider Secrets of Successful Selling!,All Levels,12,Udemy,115.0,1.0,Business Finance,,,Business Finance,0.003971088098669909,1.0002034249530702,4.8e-06,0.5750000000000001,3.643650938240116e-05
3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,All Levels,18,Udemy,20.0,0.0,Business Finance,,,Business Finance,0.0026773463035887598,1.000137151086208,7.2e-06,0.1,0.0
6. Annuities Due and Deferred,All Levels,170,Udemy,20.0,0.0,Business Finance,,,Business Finance,0.02528604842278273,1.0012953158141868,6.8e-05,0.1,0.0
CFA® Level 1 2014 – Quantitative Methods,All Levels,119,Udemy,50.0,0.0,Business Finance,,,Business Finance,0.017700233895947912,1.000906721069931,4.76e-05,0.25,0.0
IFRIC 13-Customer Loyalty Programmes (Revenue),All Levels,2058,Udemy,0.0,22.0,Business Finance,,,Business Finance,0.35420611976175104,1.0181447405596125,0.0008232,0.0,0.0008016032064128255
FOREX Currency Trading For Beginners,Beginner Level,35,Udemy,25.0,2.0,Business Finance,,,Business Finance,0.009578332271755174,1.0004906644588232,1.4e-05,0.125,7.287301876480233e-05
Basic Technical Analysis,Beginner Level,40,Udemy,50.0,1.0,Business Finance,,,Business Finance,0.008135849015363536,1.0004167710871716,1.6e-05,0.25,3.643650938240116e-05
Forex:Trade Management & Psychology,Intermediate Level,13,Udemy,150.0,0.0,Business Finance,,,Business Finance,0.0019336389970363264,1.0000990535622614,5.199999999999999e-06,0.75,0.0
"Working Capital assessment for bankers, credit analysts",Beginner Level,4,Udemy,20.0,0.0,Business Finance,,,Business Finance,0.0005949658452419467,1.0000304780191573,1.6e-06,0.1,0.0
"CFA Level I Workshop 6: Alternatives, PM and Economics ",All Levels,71,Udemy,20.0,1.0,Business Finance,,,Business Finance,0.012746834315988621,1.000652975735641,2.84e-05,0.1,3.643650938240116e-05
CFA Level I Workshop 3: Financial Reporting & Analysis II,All Levels,71,Udemy,20.0,1.0,Business Finance,,,Business Finance,0.012746834315988621,1.000652975735641,2.84e-05,0.1,3.643650938240116e-05
How to trade in the Forex market,Intermediate Level,6,Udemy,200.0,0.0,Business Finance,,,Business Finance,0.00089244876786292,1.000045717028736,2.4e-06,1.0,0.0
Bookkeeping Practicals with Software,Intermediate Level,1,Udemy,35.0,0.0,Business Finance,,,Business Finance,0.00014874146131048667,1.0000076195047893,4e-07,0.17500000000000002,0.0
8 Steps To Achieve Financial Freedom And Escape Debt,Beginner Level,5,Udemy,40.0,0.0,Business Finance,,,Business Finance,0.0007437073065524332,1.0000380975239467,2e-06,0.2,0.0
Trading Basics in 30 minutes,Beginner Level,1,Udemy,50.0,0.0,Business Finance,,,Business Finance,0.00014874146131048667,1.0000076195047893,4e-07,0.25,0.0
Technical Charting,Intermediate Level,4,Udemy,20.0,1.0,Business Finance,,,Business Finance,0.0027811564081860166,1.0001424689147556,1.6e-06,0.1,3.643650938240116e-05
Profits Turbo,Intermediate Level,10,Udemy,20.0,0.0,Business Finance,,,Business Finance,0.0014874146131048664,1.0000761950478934,4e-06,0.1,0.0
Nest Egg Investing,Beginner Level,6,Udemy,45.0,0.0,Business Finance,,,Business Finance,0.00089244876786292,1.000045717028736,2.4e-06,0.225,0.0
Economics for beginners - Various Concepts,Beginner Level,2,Udemy,25.0,0.0,Business Finance,,,Business Finance,0.00029748292262097334,1.0000152390095787,8e-07,0.125,0.0
Investing in Stocks & Shares,Beginner Level,2,Udemy,20.0,0.0,Business Finance,,,Business Finance,0.00029748292262097334,1.0000152390095787,8e-07,0.1,0.0
Learn Financial Modeling from Scratch - Part 2,All Levels,2,Udemy,50.0,1.0,Business Finance,,,Business Finance,0.002483673485565043,1.0001272299051769,8e-07,0.25,3.643650938240116e-05
Learn Financial Modeling from Scratch - Part 3,All Levels,2,Udemy,50.0,0.0,Business Finance,,,Business Finance,0.00029748292262097334,1.0000152390095787,8e-07,0.25,0.0
A Practical Guide to Wealth Creation,All Levels,6,Udemy,35.0,0.0,Business Finance,,,Business Finance,0.00089244876786292,1.000045717028736,2.4e-06,0.17500000000000002,0.0
"'Geometry Of Chance strategy of defeating the roulette.""",Intermediate Level,2,Udemy,30.0,1.0,Business Finance,,,Business Finance,0.002483673485565043,1.0001272299051769,8e-07,0.15,3.643650938240116e-05
Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,All Levels,206,Udemy,170.0,39.0,Business Finance,,,Business Finance,0.11590217298477899,1.0059372629149341,8.24e-05,0.85,0.0014210238659136452
MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,Beginner Level,313,Udemy,20.0,14.0,Business Finance,,,Business Finance,0.0771627452713993,1.003952777537437,0.0001252,0.1,0.0005101111313536163
Introducción a la contabilidad,Beginner Level,193,Udemy,20.0,19.0,Business Finance,,,Business Finance,0.07024472272886126,1.003598391440708,7.719999999999999e-05,0.1,0.0006922936782656221
Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,Beginner Level,66,Udemy,30.0,16.0,Business Finance,,,Business Finance,0.04479598545359724,1.0022947416456678,2.6399999999999998e-05,0.15,0.0005829841501184186
Contabilidad Gubernamental en México,All Levels,270,Udemy,30.0,22.0,Business Finance,,,Business Finance,0.08825638693860093,1.0045210659962815,0.000108,0.15,0.0008016032064128255
株式投資に必要なスキルの学習手順を学ぶ,Beginner Level,139,Udemy,20.0,36.0,Business Finance,,,Business Finance,0.09937792338814418,1.005090783407254,5.5599999999999996e-05,0.1,0.0013117143377664418
Formação de preços em serviços,Intermediate Level,77,Udemy,35.0,5.0,Business Finance,,,Business Finance,0.022384045335627822,1.00114665634677,3.0799999999999996e-05,0.17500000000000002,0.0001821825469120058
"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!",All Levels,225,Udemy,195.0,41.0,Business Finance,,,Business Finance,0.12310064187556635,1.006306015297128,8.999999999999999e-05,0.975,0.0014938968846784477
Торговля дельта-нейтральными стренглами,All Levels,23,Udemy,150.0,6.0,Business Finance,,,Business Finance,0.01653819698780561,1.000847193983744,9.2e-06,0.75,0.000218619056294407
Guía práctica para comprar acciones en la Bolsa de USA,Intermediate Level,4876,Udemy,0.0,210.0,Business Finance,,,Business Finance,1.1843633835681875,1.0606707934284263,0.0019504,0.0,0.007651666970304245
Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,Beginner Level,244,Udemy,20.0,13.0,Business Finance,,,Business Finance,0.06471339387803166,1.0033150408113747,9.76e-05,0.1,0.00047367462197121514
